부정,중립,긍정
-3.183510303,6.403706074,-2.532292604
1.839422703,-3.469881296,1.547384143
-2.448005676,6.274235725,-3.339123726
-0.167452842,-0.302828282,0.182739064
1.70285213,-3.108060837,1.412908792
-3.10251236,6.352777481,-2.664254427
-3.701452017,5.014429092,-0.558683932
5.61163044,-2.76371789,-3.27018857
2.263505936,-4.216894627,1.967955828
-3.263684273,6.907377243,-3.170560122
-3.374993563,6.290551186,-2.28507781
-3.183262348,2.924314499,0.670202136
-3.258407593,4.255879879,-0.388480037
2.288786411,1.417599201,-3.60376811
-2.993083239,6.541696548,-2.968365908
-3.834673643,-1.990441442,6.368463993
6.048982143,-3.357343674,-3.162189484
5.172850609,-3.493438959,-1.961188316
-3.340758324,6.356927872,-2.416388273
-0.829355836,3.818282604,-2.698450089
-2.532371283,1.368914366,2.017574072
-3.147409439,6.000765324,-2.00660038
0.585169494,-0.221080229,0.272379011
-3.312523127,6.955802917,-3.216267824
-3.421548367,6.773236752,-2.838832378
-3.834630251,3.895415545,0.504440427
0.667020142,3.054268122,-3.815734863
-3.411852837,6.817804813,-2.744187117
-3.565611362,-2.766144514,6.495276451
-3.608990192,-2.709307671,6.501937866
-3.531857967,-2.800595999,6.492838383
-3.583670139,-2.69185853,6.462397575
-3.71439743,-2.663730145,6.467996597
-3.70625639,-2.630396605,6.454730034
-3.486643314,-2.840096712,6.485339165
-3.632313251,-2.688461304,6.440099716
-1.804316044,5.004754543,-2.743611574
-3.505726337,-2.738716364,6.471798897
-3.622266531,-2.65200448,6.496163845
-3.588403702,-2.505912066,6.352406979
-3.632098198,-2.708266735,6.44442749
-3.737721205,-2.597498178,6.432986259
-3.534311771,-2.677439928,6.381937027
-3.644714355,-2.63856101,6.497203827
-3.617457628,-2.720638275,6.50649786
-3.622855186,-2.68287015,6.415481567
-2.158630371,0.633703411,1.784991384
-3.833773613,-2.442193031,6.345935345
-3.622266531,-2.65200448,6.496163845
-3.612914562,-2.731341839,6.493276596
-3.625016689,-2.668381214,6.436961174
-3.718526125,-1.859377861,5.644505024
-3.029410839,0.122168377,2.853679895
-3.766489983,-2.569323778,6.484871864
-3.625016689,-2.668381214,6.436961174
-3.811252117,-2.513287306,6.410149097
-3.554424763,-2.382839918,6.265822411
-3.75701189,-2.572539568,6.470303535
4.558452606,-1.211164832,-3.586248636
4.837126255,-2.318360567,-2.909657717
-2.844502687,5.377304077,-2.161891937
-2.143805981,4.722827911,-2.264655828
-2.681554317,6.315544128,-3.200616837
-2.655572653,4.77951622,-1.541390181
-1.219353199,2.775160551,-1.4978652
-3.475299597,6.815114021,-2.626191378
-3.134880304,6.514544487,-2.714748621
-3.475299597,6.815114021,-2.626191378
-3.309185028,6.840953827,-2.938857794
-3.409725428,6.787109852,-2.749151945
-4.007521152,4.489305973,-0.024684643
-3.111305475,5.092189789,-1.3505826
-4.007521152,4.489305973,-0.024684643
-3.364189625,6.877214909,-2.953362226
-3.324635506,6.890396595,-3.050832748
-3.221282005,6.860344887,-3.162063122
-3.314608574,6.879201889,-3.047360182
-3.268911123,6.5912714,-2.669070005
-3.565611362,-2.766144514,6.495276451
-3.608990192,-2.709307671,6.501937866
-3.531857967,-2.800595999,6.492838383
-3.583670139,-2.69185853,6.462397575
-3.71439743,-2.663730145,6.467996597
-3.70625639,-2.630396605,6.454730034
-3.486643314,-2.840096712,6.485339165
-3.632313251,-2.688461304,6.440099716
-1.804316044,5.004754543,-2.743611574
-3.505726337,-2.738716364,6.471798897
-3.622266531,-2.65200448,6.496163845
-3.588403702,-2.505912066,6.352406979
-3.632098198,-2.708266735,6.44442749
-3.737721205,-2.597498178,6.432986259
-3.534311771,-2.677439928,6.381937027
-3.644714355,-2.63856101,6.497203827
-3.617457628,-2.720638275,6.50649786
-3.622855186,-2.68287015,6.415481567
-2.158630371,0.633703411,1.784991384
-3.833773613,-2.442193031,6.345935345
-3.622266531,-2.65200448,6.496163845
-3.612914562,-2.731341839,6.493276596
-3.625016689,-2.668381214,6.436961174
-3.718526125,-1.859377861,5.644505024
-3.029410839,0.122168377,2.853679895
-3.766489983,-2.569323778,6.484871864
-3.625016689,-2.668381214,6.436961174
-3.811252117,-2.513287306,6.410149097
-3.554424763,-2.382839918,6.265822411
-3.75701189,-2.572539568,6.470303535
-2.468772411,6.455842018,-3.524986506
-2.344762325,6.051450253,-3.086309433
-2.874838591,5.498750687,-1.982604027
-2.175405979,4.821667671,-2.16138196
-2.448005676,6.274235725,-3.339123726
-2.993083239,6.541696548,-2.968365908
5.595366001,-3.604954481,-2.460498333
-3.059204102,6.621746063,-3.070517063
3.797773361,-4.033481121,0.240409568
6.053702831,-3.577278137,-2.843788862
-3.490302563,-1.780701637,5.517368317
-2.990098,-3.170513391,6.319735527
-0.614881396,-0.816393018,1.714624047
-2.189045429,3.432527542,-0.785296142
6.083714008,-3.133703947,-3.272700071
4.970451832,-1.79285717,-3.605288506
-3.107428789,-2.568848848,5.741074562
-3.63394165,5.821537971,-1.496145964
-2.189045429,3.432527542,-0.785296142
2.029334068,1.979307413,-4.08699894
-2.220529318,-3.565649509,6.08548069
-1.225982428,5.211603642,-3.57243371
6.120954514,-3.590380192,-3.007984877
-2.786294222,4.531182289,-1.349590302
-3.166290998,6.432810783,-2.799140215
-0.476655155,-3.266162872,4.065373421
-2.886837482,6.032672882,-2.503688335
-3.305521488,6.814723015,-2.875402927
-1.141754627,4.335857868,-2.966425896
5.962442875,-3.619420767,-2.710281134
5.542550087,-2.266201735,-3.708398581
-3.344582319,4.048885345,-0.019748861
-3.413536549,6.577272415,-2.750561714
-2.935121536,1.039098144,2.638688087
1.339115381,0.395662427,-1.390404463
-3.489283323,5.156280041,-1.045850039
5.930997372,-2.996203184,-3.378077745
-3.028704166,6.572208405,-3.160876036
-2.577954292,1.445875645,1.257730722
-3.109556675,6.745210648,-3.040773153
-3.317749023,6.910461903,-3.073826313
0.365501583,-0.68881005,1.084103703
-1.916180015,-0.259246618,2.946600199
5.637892246,-2.294724941,-3.625872374
-0.43192175,4.148153782,-3.606033802
-2.595820904,6.151455879,-2.771195173
-1.722959638,3.808320999,-1.705340624
-2.306800604,2.459149122,0.611620843
5.659626961,-2.415380716,-3.657272577
-3.058760881,6.001203537,-2.352037191
-2.965461254,6.144601822,-2.629356861
-1.154308915,-1.952141404,3.190228939
-3.203457832,6.773538589,-2.880609751
-3.593949795,5.984660625,-1.709917665
3.863920212,-0.134350613,-4.069254875
-3.257214785,3.901347876,0.2148339
-2.407485247,3.599099398,-0.808029354
-3.554545164,4.559930325,-0.431552827
-1.029908061,1.022061586,0.325956315
-3.680362701,3.734683275,0.702309668
-2.527271986,2.335865021,0.95235163
2.725229979,0.918303132,-3.618559599
-2.717725515,6.235841751,-2.751287937
-3.163692474,6.767805099,-3.099794626
1.749752045,2.79351306,-4.379192352
-3.05837822,6.577085495,-2.979013205
1.362059116,-2.977605581,1.638406634
-3.063053131,4.429901123,-0.813191354
-3.09413743,5.951771259,-2.225161314
-3.441172838,5.381272316,-1.299934864
-3.28668499,6.787817955,-3.037014484
-2.675147057,6.616950989,-3.332367182
-2.712259054,0.456099808,2.628897905
-3.400868177,3.618498802,0.408305913
-2.038506031,5.091663361,-2.471421957
-2.218751431,-0.106069766,3.219757557
-3.430230618,-1.846655011,5.825060844
4.209643364,-0.522418976,-3.953252077
-2.349656582,-2.847845793,5.721665382
-3.320250511,4.452504158,-0.443097025
-3.782271385,0.926020026,3.528039217
-3.425844669,2.426564693,1.668483019
-0.456468731,0.584086061,0.374397844
3.774592876,0.043411091,-3.93537426
-1.66246295,5.336631775,-3.168021917
-3.417250395,6.267866611,-2.19526124
-3.425844669,2.426564693,1.668483019
-0.456468731,0.584086061,0.374397844
3.774592876,0.043411091,-3.93537426
-1.66246295,5.336631775,-3.168021917
6.184954166,-3.183099508,-3.17274785
-3.477838516,-2.666232824,6.630665779
-3.417250395,6.267866611,-2.19526124
-1.426285148,-1.598269224,3.558805704
4.24135828,-0.368323147,-4.04712534
-3.555795431,2.930303335,1.254765272
-3.490302563,-1.780701637,5.517368317
-3.258009434,3.009420633,0.619741142
-2.799636602,3.544164419,-0.12245506
-1.546609879,0.018483937,1.43501687
-2.88731575,-0.309428126,3.392115831
-3.471974134,-0.69460696,4.30156517
-3.653544426,-1.71876812,5.569225311
-3.585176468,-2.598493814,6.408496857
-3.048594236,-0.996858239,4.273416519
-3.68591547,-2.56891036,6.404541969
-3.680531263,-2.082914829,5.982357979
-3.592914104,-2.59779191,6.417777538
-2.845458508,2.105926514,0.932208598
-3.607769012,-2.664561987,6.497329712
-2.756204605,3.020121336,-0.075650632
-1.982726812,1.887303948,0.18063502
-3.224314213,0.632306695,2.785040855
-3.029568672,-2.041570902,5.334189415
-2.369439125,2.737228155,-0.261260539
-3.570406437,-0.853722095,4.520536423
-3.058088779,-1.764264941,4.994676113
-3.305521488,6.814723015,-2.875402927
-3.152603626,6.551065445,-2.765670776
-3.196446657,5.952074051,-2.011849403
-3.192744732,3.735887527,0.117407903
-3.164826632,4.441548824,-0.540673792
-3.371474743,5.233250618,-1.052875519
-3.309147835,5.409712791,-1.427271128
-3.237325668,6.718379021,-2.861074686
-4.080439568,0.880858541,3.980929852
-4.112199306,3.965929747,0.750179946
5.769606113,-4.06614542,-2.163782358
4.951440811,-1.454203606,-3.859020472
4.067943573,-3.386893034,-0.88580513
-3.597658396,-2.384437084,6.094332218
-2.868956804,-2.693055391,5.710170746
-2.516265869,-0.930030286,3.6407125
5.918934345,-3.243517399,-3.116057873
-2.909064293,-2.889572144,5.983170986
5.568963528,-2.584862947,-3.323740482
6.110805988,-3.41251874,-3.080938101
5.918934345,-3.243517399,-3.116057873
-2.909064293,-2.889572144,5.983170986
6.092741489,-3.399670124,-3.170103788
5.827050686,-3.267166376,-3.002120256
5.568963528,-2.584862947,-3.323740482
6.151069164,-3.444777727,-3.116578817
5.377546787,-1.646566629,-3.980206251
5.988476276,-3.020789862,-3.395826101
6.110805988,-3.41251874,-3.080938101
5.097186565,-3.371293783,-2.150878191
5.569637299,-2.313686371,-3.684114933
4.261173248,-0.425983429,-4.220465183
2.128009796,1.779468536,-3.95226264
3.793317556,-3.126765013,-0.822363317
-3.270524025,6.823489189,-2.924870253
3.078414917,1.339915752,-4.524125099
2.567512274,-2.826689482,0.380755574
6.13843298,-3.232413054,-3.324858427
6.070133209,-3.111523628,-3.365269661
4.247517586,-0.460139245,-3.943025827
5.134486675,-2.01891923,-3.388672113
6.106161594,-2.99191618,-3.493076563
-2.269221306,-1.500097394,4.505277634
2.883337498,1.676444054,-4.544745922
6.069930553,-3.115638971,-3.372606039
3.91638422,0.580613554,-4.782990456
5.771284103,-2.866193533,-3.346325636
-3.410758734,1.840660214,2.10894084
5.418317318,-1.910486937,-3.561796427
-1.607950926,5.544752121,-3.531745195
6.07254076,-3.206467867,-3.204529285
4.681507587,-1.03112936,-3.916301012
2.440419912,-4.102040291,1.815864563
5.971599102,-3.389231443,-3.078640223
4.107314587,-0.374364585,-3.739445686
3.93773365,0.55941844,-4.457595348
-1.897862673,5.851541042,-3.594915152
-2.702043056,6.445178032,-3.257800817
3.409209013,0.865457296,-4.437732697
3.365894556,1.301822662,-4.973424911
4.146044731,-1.509270668,-2.875080347
1.852212667,-0.134138882,-1.927847862
-3.684920073,-1.068473101,4.862149239
0.619054496,1.790507197,-2.100180864
-1.378806353,5.753174305,-4.20550251
5.624357224,-2.704024553,-3.315468788
-2.931262016,6.711308956,-3.217723846
2.441823959,1.328517914,-3.515115023
4.335347176,-0.230072364,-4.294928551
-3.344598293,6.85136795,-2.80258441
5.158241749,-1.2132833,-4.136353493
5.747830868,-3.221477747,-2.755041838
1.564115047,2.476414442,-3.914023161
-3.186306715,6.874474525,-3.233345747
1.964898586,2.28358078,-4.324323654
-3.615885258,-2.302211523,6.203296661
-1.443143368,5.374994278,-3.53816843
-2.1397686,0.340660244,1.898787379
1.878323436,-0.902058542,-1.099787951
2.684579849,-3.359053135,0.678383291
-3.150757313,4.57806778,-1.025703669
2.118013144,1.922537327,-4.050380707
4.505791664,-2.52801919,-2.025712013
2.662881136,1.496975541,-4.170053482
-3.306627274,6.879665375,-3.225495338
-2.858124256,6.656393051,-3.177685022
-1.958678007,-1.091815472,3.371100664
-3.869330406,-2.441556692,6.40371418
5.283382893,-1.753118396,-3.929293156
-3.011336088,6.349106789,-2.967767954
-3.949859381,-2.084664583,6.568263054
-1.96620965,-1.47036171,3.762467146
-2.810105324,6.52783823,-3.28023839
-3.188938141,5.700214386,-1.905911922
-0.705218136,4.656506062,-3.663094282
4.310804844,-0.318177909,-4.241564751
-2.274965763,6.239544868,-3.512829065
-3.032616615,4.647878647,-1.119307041
0.251377046,4.170107841,-4.207689762
-3.122324944,-2.938732386,6.36329937
-2.577831745,6.609455109,-3.705233812
-2.767967939,6.644861221,-3.452000141
-0.151999012,4.679959297,-4.102754593
-3.030059338,6.830308914,-3.403591394
-0.84701103,5.287127018,-4.212026119
1.66045785,2.422436476,-4.007238865
-3.361685753,6.042368889,-1.99663651
0.057283551,4.135332584,-3.992187262
-1.132385731,5.454512119,-3.951809883
-1.40872407,5.742128849,-4.134992123
6.13843298,-3.232413054,-3.324858427
6.070133209,-3.111523628,-3.365269661
4.247517586,-0.460139245,-3.943025827
5.134486675,-2.01891923,-3.388672113
6.106161594,-2.99191618,-3.493076563
-2.269221306,-1.500097394,4.505277634
2.883337498,1.676444054,-4.544745922
6.069930553,-3.115638971,-3.372606039
3.91638422,0.580613554,-4.782990456
5.771284103,-2.866193533,-3.346325636
-3.410758734,1.840660214,2.10894084
5.757158756,-2.617051601,-3.542712927
5.418317318,-1.910486937,-3.561796427
-1.607950926,5.544752121,-3.531745195
6.07254076,-3.206467867,-3.204529285
4.681507587,-1.03112936,-3.916301012
2.440419912,-4.102040291,1.815864563
5.084908485,-2.159731388,-3.223391771
0.817881644,3.720515966,-4.272929668
1.684926748,2.658140659,-4.229398251
1.684926748,2.658140659,-4.229398251
-2.935572624,6.611618996,-3.208504915
5.971599102,-3.389231443,-3.078640223
4.107314587,-0.374364585,-3.739445686
-3.344497204,-2.46469593,5.972867966
3.93773365,0.55941844,-4.457595348
-1.927356362,4.410685539,-2.117819548
-1.897862673,5.851541042,-3.594915152
-2.702043056,6.445178032,-3.257800817
3.409209013,0.865457296,-4.437732697
-1.927356362,4.410685539,-2.117819548
-1.897862673,5.851541042,-3.594915152
0.612717927,2.073034763,-2.539965868
-2.748008728,1.294934034,1.966691017
-2.702043056,6.445178032,-3.257800817
3.409209013,0.865457296,-4.437732697
3.365894556,1.301822662,-4.973424911
4.146044731,-1.509270668,-2.875080347
1.852212667,-0.134138882,-1.927847862
-3.684920073,-1.068473101,4.862149239
0.619054496,1.790507197,-2.100180864
-1.378806353,5.753174305,-4.20550251
5.624357224,-2.704024553,-3.315468788
-3.556381941,0.338035673,3.559102774
-2.931262016,6.711308956,-3.217723846
2.441823959,1.328517914,-3.515115023
4.335347176,-0.230072364,-4.294928551
-3.344598293,6.85136795,-2.80258441
5.158241749,-1.2132833,-4.136353493
5.747830868,-3.221477747,-2.755041838
-2.557841778,6.40171814,-3.377949476
1.564115047,2.476414442,-3.914023161
-2.835766792,4.793501377,-1.248926997
-3.186306715,6.874474525,-3.233345747
-3.501405239,-0.075225204,3.745486975
1.964898586,2.28358078,-4.324323654
-3.615885258,-2.302211523,6.203296661
-1.443143368,5.374994278,-3.53816843
-2.1397686,0.340660244,1.898787379
1.878323436,-0.902058542,-1.099787951
2.684579849,-3.359053135,0.678383291
-3.315784454,1.186746836,2.130666971
-3.150757313,4.57806778,-1.025703669
2.118013144,1.922537327,-4.050380707
0.443587482,4.112341404,-4.391701698
4.505791664,-2.52801919,-2.025712013
-1.682557821,5.084563255,-2.992595196
2.662881136,1.496975541,-4.170053482
-3.306627274,6.879665375,-3.225495338
-2.858124256,6.656393051,-3.177685022
-2.608631134,3.28421092,-0.21575965
-2.858124256,6.656393051,-3.177685022
-1.958678007,-1.091815472,3.371100664
-3.869330406,-2.441556692,6.40371418
5.283382893,-1.753118396,-3.929293156
-3.478356123,6.306402683,-2.023027897
-2.541824102,1.187114239,1.296994925
3.584980011,-0.595378637,-3.195570469
-3.011336088,6.349106789,-2.967767954
-3.949859381,-2.084664583,6.568263054
-3.135458231,-0.421492428,3.656902075
-3.949859381,-2.084664583,6.568263054
-1.96620965,-1.47036171,3.762467146
-2.810105324,6.52783823,-3.28023839
-3.188938141,5.700214386,-1.905911922
-0.705218136,4.656506062,-3.663094282
4.310804844,-0.318177909,-4.241564751
-2.274965763,6.239544868,-3.512829065
-3.032616615,4.647878647,-1.119307041
0.251377046,4.170107841,-4.207689762
-2.716181755,3.867613554,-0.616313159
-3.032616615,4.647878647,-1.119307041
0.251377046,4.170107841,-4.207689762
-3.122324944,-2.938732386,6.36329937
-2.577831745,6.609455109,-3.705233812
-2.767967939,6.644861221,-3.452000141
-2.31952858,5.156056404,-2.410048246
-0.151999012,4.679959297,-4.102754593
0.236925289,4.354704857,-4.56007719
5.400071621,-1.875139356,-3.886316061
0.236925289,4.354704857,-4.56007719
5.400071621,-1.875139356,-3.886316061
-3.030059338,6.830308914,-3.403591394
-3.060735703,0.47703594,2.541912794
-0.84701103,5.287127018,-4.212026119
-1.605174541,5.690740108,-3.700163126
1.66045785,2.422436476,-4.007238865
1.751474738,2.829269171,-4.407077312
-3.361685753,6.042368889,-1.99663651
0.057283551,4.135332584,-3.992187262
-3.184461117,0.647434354,2.556020021
-1.132385731,5.454512119,-3.951809883
-1.40872407,5.742128849,-4.134992123
-3.213172913,6.669487953,-2.748258114
-0.478112102,5.029061317,-4.4191432
2.364730835,1.780308247,-3.940496683
-0.137047693,4.457164764,-4.037212372
-0.546297133,5.147221565,-4.430696964
3.706160069,0.738271713,-4.576747417
-2.300951481,6.299640656,-3.518234491
2.603728056,2.155637026,-4.912858009
5.799129009,-2.868794441,-3.348469019
-0.151140317,4.308980465,-3.890592337
-2.027853966,6.246207714,-3.950278282
2.25224781,2.117639065,-4.356965065
-3.053371429,6.665810585,-3.24190259
-2.996485949,6.655596733,-3.351888657
5.471823215,-1.649964571,-4.074068069
5.50778532,-2.080779314,-3.855452061
-2.314883709,6.124016285,-3.254966259
6.1383214,-3.350450993,-3.114352465
5.299421787,-1.496351838,-4.034739494
-0.737175167,5.027724266,-4.116453171
-1.426833868,2.221726179,-0.511756837
-1.132523775,2.633524895,-1.326516747
-3.054607868,6.762927055,-2.987994432
-0.623350561,-2.1503582,2.71320796
4.298044682,-3.318639755,-1.318943024
3.201104641,1.072325706,-4.401949883
3.164587498,0.441476494,-3.509806633
2.301306725,-4.077231407,1.779554129
-2.957282305,-3.00537324,6.435637474
-3.012712479,-3.029690027,6.515012741
-3.708185196,-2.316049814,6.411832333
-1.222640157,1.145932436,0.944793046
-3.477175236,-2.779842615,6.648303032
2.785312414,1.142692327,-3.785439968
-2.516265869,-0.930030286,3.6407125
-3.344497204,-2.46469593,5.972867966
-3.501405239,-0.075225204,3.745486975
-3.556381941,0.338035673,3.559102774
-3.315784454,1.186746836,2.130666971
-3.657166958,-2.677849054,6.412083626
-2.608631134,3.28421092,-0.21575965
-2.712618828,4.179651737,-0.977870524
-3.135458231,-0.421492428,3.656902075
-2.219295263,2.819928408,-0.332443595
-2.716181755,3.867613554,-0.616313159
-2.716181755,3.867613554,-0.616313159
-3.184461117,0.647434354,2.556020021
-2.612603664,-0.932952166,3.550425291
-3.324760437,-2.70095706,6.097707748
-3.597658396,-2.384437084,6.094332218
-3.655811787,-2.628197432,6.534926414
-2.322686672,1.287554622,1.209496617
-3.427482605,-2.73968935,6.3132267
-3.326258659,-2.783498287,6.205187798
-2.75473237,-1.001091361,3.763366461
-3.558297157,-2.711059332,6.499759197
-1.810450196,1.545184612,0.0979072
-3.375108242,-2.55254817,6.06750679
-3.403619289,-2.49100256,5.96794796
-3.544821739,-2.058466911,5.776111603
-3.339123249,-2.484239578,5.858794212
-2.439448357,-1.026445746,3.544070959
-1.117451906,1.449398398,-0.159804836
-3.412992001,-2.635236263,6.172080517
-3.406526089,-2.749373198,6.387596607
-2.987891197,-1.990067244,4.87009573
-1.974181533,1.509313822,0.331429422
-3.558477879,-2.741028547,6.486917496
-3.372801781,-2.484479904,5.977011681
-3.372801781,-2.484479904,5.977011681
-3.484416962,-2.191986799,5.839637756
-1.351777077,2.742825747,-1.278037071
-2.935572624,6.611618996,-3.208504915
-1.664768815,3.404734373,-1.669426441
-3.660960197,-2.478454828,6.379244804
-3.660960197,-2.478454828,6.379244804
-2.949737549,0.930870056,1.993416786
-3.060735703,0.47703594,2.541912794
-2.516265869,-0.930030286,3.6407125
-3.344497204,-2.46469593,5.972867966
-3.501405239,-0.075225204,3.745486975
-3.556381941,0.338035673,3.559102774
-3.315784454,1.186746836,2.130666971
-3.657166958,-2.677849054,6.412083626
-2.608631134,3.28421092,-0.21575965
-2.712618828,4.179651737,-0.977870524
-3.135458231,-0.421492428,3.656902075
-2.219295263,2.819928408,-0.332443595
-2.716181755,3.867613554,-0.616313159
-2.716181755,3.867613554,-0.616313159
-3.184461117,0.647434354,2.556020021
-1.897862673,5.851541042,-3.594915152
-2.557841778,6.40171814,-3.377949476
-1.682557821,5.084563255,-2.992595196
-2.31952858,5.156056404,-2.410048246
4.067499161,-0.04107108,-4.194994926
-2.557841778,6.40171814,-3.377949476
-2.612603664,-0.932952166,3.550425291
-3.324760437,-2.70095706,6.097707748
-3.597658396,-2.384437084,6.094332218
-3.655811787,-2.628197432,6.534926414
-2.322686672,1.287554622,1.209496617
-3.427482605,-2.73968935,6.3132267
-3.326258659,-2.783498287,6.205187798
-2.75473237,-1.001091361,3.763366461
-3.558297157,-2.711059332,6.499759197
-1.810450196,1.545184612,0.0979072
-3.375108242,-2.55254817,6.06750679
-3.403619289,-2.49100256,5.96794796
-3.544821739,-2.058466911,5.776111603
-3.339123249,-2.484239578,5.858794212
-2.439448357,-1.026445746,3.544070959
-1.117451906,1.449398398,-0.159804836
-3.412992001,-2.635236263,6.172080517
-3.406526089,-2.749373198,6.387596607
-2.987891197,-1.990067244,4.87009573
-1.974181533,1.509313822,0.331429422
-3.558477879,-2.741028547,6.486917496
-3.372801781,-2.484479904,5.977011681
-3.372801781,-2.484479904,5.977011681
-3.484416962,-2.191986799,5.839637756
-1.351777077,2.742825747,-1.278037071
-2.935572624,6.611618996,-3.208504915
-1.664768815,3.404734373,-1.669426441
-3.660960197,-2.478454828,6.379244804
-3.660960197,-2.478454828,6.379244804
-2.949737549,0.930870056,1.993416786
-3.060735703,0.47703594,2.541912794
-2.516265869,-0.930030286,3.6407125
-3.344497204,-2.46469593,5.972867966
-3.501405239,-0.075225204,3.745486975
-3.556381941,0.338035673,3.559102774
-3.315784454,1.186746836,2.130666971
-3.657166958,-2.677849054,6.412083626
-2.608631134,3.28421092,-0.21575965
-2.712618828,4.179651737,-0.977870524
-3.135458231,-0.421492428,3.656902075
-2.219295263,2.819928408,-0.332443595
-2.716181755,3.867613554,-0.616313159
-2.716181755,3.867613554,-0.616313159
-3.184461117,0.647434354,2.556020021
-2.516265869,-0.930030286,3.6407125
-3.344497204,-2.46469593,5.972867966
-3.501405239,-0.075225204,3.745486975
-3.556381941,0.338035673,3.559102774
-3.315784454,1.186746836,2.130666971
-3.657166958,-2.677849054,6.412083626
-2.608631134,3.28421092,-0.21575965
-2.712618828,4.179651737,-0.977870524
-3.135458231,-0.421492428,3.656902075
-2.219295263,2.819928408,-0.332443595
-2.716181755,3.867613554,-0.616313159
-2.716181755,3.867613554,-0.616313159
-3.184461117,0.647434354,2.556020021
5.769606113,-4.06614542,-2.163782358
-2.986421108,-2.846740961,6.277271271
5.841940403,-3.987206221,-2.316468239
5.849387169,-3.17589426,-3.102048635
5.91893816,-3.547940016,-2.781746149
6.094841957,-3.504310846,-3.020663261
6.099174976,-3.556513309,-2.993020296
5.89124918,-4.105126381,-2.24490428
5.670670509,-3.678940058,-2.496681452
6.10778904,-3.511951208,-3.00321269
5.94354105,-3.634326696,-2.73004818
5.722608089,-4.294273376,-1.999654055
0.043059573,-4.289084435,4.454823017
5.741085529,-3.623491526,-2.545879126
5.920849323,-3.682233334,-2.686151266
5.939091206,-3.707311869,-2.714326143
3.472374916,-4.027679443,0.386595398
5.57476902,-4.491159439,-1.587004185
5.669205189,-4.215099335,-1.940816402
6.009146214,-3.725571871,-2.776303768
5.873250484,-3.84724474,-2.496052265
-2.516265869,-0.930030286,3.6407125
-3.344497204,-2.46469593,5.972867966
-3.501405239,-0.075225204,3.745486975
-3.556381941,0.338035673,3.559102774
-3.315784454,1.186746836,2.130666971
-3.657166958,-2.677849054,6.412083626
-2.608631134,3.28421092,-0.21575965
-2.712618828,4.179651737,-0.977870524
-3.135458231,-0.421492428,3.656902075
-2.219295263,2.819928408,-0.332443595
-2.716181755,3.867613554,-0.616313159
-2.716181755,3.867613554,-0.616313159
-3.184461117,0.647434354,2.556020021
-3.203133106,-2.746484518,6.059864521
6.021174908,-3.45027709,-2.994656324
4.817524433,-1.381813407,-3.74345994
5.222709179,-1.787417173,-3.900803328
1.43854177,2.106557608,-3.819891214
-2.54498291,2.722678185,0.403219849
5.839390278,-2.869213343,-3.31896472
5.478770256,-2.007735014,-3.796716928
5.405181885,-2.347110748,-3.449090719
1.449078083,2.654327631,-3.907151937
4.141067982,-0.891684294,-3.229071379
-3.004276752,6.620049953,-3.220524549
-2.85746932,5.620429516,-2.05938077
-2.516626835,-1.972923994,5.04888916
-2.586528301,5.367186546,-2.36635375
-2.868640184,6.327125549,-2.787412882
-3.265642643,6.317073822,-2.535560846
3.822988033,0.364133418,-4.332250595
-3.142029762,-2.925501108,6.458530426
5.676956654,-3.514716387,-2.463959455
-3.142029762,-2.925501108,6.458530426
5.676956654,-3.514716387,-2.463959455
2.783685207,-4.197512627,1.369637012
-3.053697824,6.081622124,-2.580832243
3.989888668,-1.604500294,-2.587330103
3.194984913,-0.775904059,-2.636795759
-0.558823228,-3.36612606,4.583257675
-3.428685665,-2.808644056,6.672297478
-2.777614594,-2.903103352,6.165097237
0.245590225,-2.383568525,2.276391268
-1.630595684,4.710999012,-2.609039307
-2.371921539,-0.46530965,2.883316278
-0.036239654,-3.450782061,4.039279938
3.485081196,0.768227339,-4.491111755
-3.790898323,3.677877188,0.739427447
-2.101606846,-3.666159391,5.931968689
-0.504673839,1.693386197,-0.814967453
-3.77030468,-2.438350201,6.666567802
-3.379129887,-2.89890933,6.674911499
2.833157539,1.592303753,-4.519765854
-3.52679491,-2.677160501,6.585468769
-4.192838669,5.378930092,-0.441766858
-3.379129887,-2.89890933,6.674911499
-3.374090672,-2.924605608,6.667303085
-3.314808369,-2.728701591,6.568226337
2.833157539,1.592303753,-4.519765854
5.679302692,-3.239889145,-2.719037294
-3.523685455,-2.779413939,6.467334747
-1.947738409,3.495494604,-1.049059868
3.094175816,1.013742924,-4.319162846
3.517715454,-3.160910845,-0.384923875
-3.513406277,-1.59658885,5.471004486
-1.664353848,3.620710611,-1.713176966
-3.32555294,6.676390648,-2.607886314
-1.935519934,5.412778854,-2.966803789
-3.550103903,-2.302408457,6.003911972
-0.960091233,2.041338205,-1.05685401
-3.645093441,-0.680036306,4.694860458
5.34795475,-2.9032197,-2.924128056
-0.875102937,4.921859264,-3.629532814
-2.997614622,6.660407066,-3.177507639
-2.717895746,0.552423477,2.560523033
4.833908558,-2.970967531,-2.166274071
1.030752301,-3.771541357,3.174215078
-1.342716575,5.391798019,-3.672775984
-3.652394772,-2.642541647,6.670345306
5.927415371,-3.238873482,-3.128091097
-0.193691164,0.830899179,-0.554173529
5.679302692,-3.239889145,-2.719037294
-1.822797179,4.755818367,-2.497924566
3.749437094,-0.659720778,-3.205054998
